zoneId;data;temp_media;umidita_med;radSolareMedia;precipitazione
Zones ;Data;float;float;float;float
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 08:30;29.64;42.52;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 09:00;30.64;37.74;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 09:30;31.77;32.49;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 10:00;32.87;27.97;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 10:30;33.55;25.64;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 11:00;34.05;24.21;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 11:30;34.18;27.95;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 12:00;33.24;29.92;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 12:30;33.57;29.06;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 13:00;33.06;31.45;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 13:30;33.20;29.91;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 14:00;33.75;29.03;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 14:30;33.91;28.85;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 15:00;33.24;34.96;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 15:30;32.71;33.44;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 16:00;32.35;36.16;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 16:30;31.72;39.84;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 17:00;30.75;44.78;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 17:30;30.61;44.76;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 18:00;29.97;49.13;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 18:30;29.48;46.99;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 19:00;29.07;50.22;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 19:30;28.62;54.66;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 20:00;28.35;53.33;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 20:30;28.03;55.40;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 21:00;27.84;53.00;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 21:30;27.46;56.14;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 22:00;27.16;54.22;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 22:30;26.88;46.28;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;31/07/2024 23:00;26.37;44.94;NaN;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;31/07/2024 23:30;25.90;45.59;NaN;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 00:00;25.80;44.84;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 00:30;25.70;44.92;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 01:00;25.38;47.74;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 01:30;24.92;47.85;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 02:00;24.70;47.61;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 02:30;24.47;43.32;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 03:00;24.30;43.33;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 03:30;24.08;40.48;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 04:00;23.98;43.32;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 04:30;23.75;56.15;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 05:00;23.33;58.26;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 05:30;22.86;55.28;12.67;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 06:00;22.89;51.11;30.73;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 06:30;23.87;46.84;199.89;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 07:00;25.72;45.54;298.43;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 07:30;26.59;47.16;405.03;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 08:00;26.80;48.20;513.21;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 08:30;27.03;51.89;613.15;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 09:00;27.33;50.57;709.80;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 09:30;28.19;46.43;802.40;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 10:00;29.31;42.68;881.91;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 10:30;30.08;36.34;946.17;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 11:00;30.03;37.97;992.02;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 11:30;30.37;39.89;1020.93;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 12:00;30.10;39.50;1030.72;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 12:30;29.91;40.71;1023.88;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 13:00;29.82;44.21;999.62;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 13:30;29.54;47.22;955.40;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 14:00;28.94;49.80;897.07;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 14:30;29.16;50.14;831.68;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 15:00;29.32;49.93;746.99;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 15:30;29.39;50.54;647.77;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 16:00;29.29;50.07;551.33;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 16:30;28.97;52.49;456.97;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 17:00;29.23;51.01;360.78;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 17:30;28.99;53.60;260.58;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 18:00;28.43;56.77;164.64;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 18:30;27.82;59.71;35.53;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 19:00;27.28;63.10;9.47;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 19:30;26.93;65.54;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 20:00;26.64;68.33;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 20:30;26.40;69.73;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 21:00;26.11;70.06;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 21:30;25.99;69.91;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 22:00;25.76;69.63;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 22:30;25.57;70.06;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;01/08/2024 23:00;25.61;68.33;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;01/08/2024 23:30;25.51;68.01;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 00:00;25.47;65.06;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 00:30;25.20;63.61;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 01:00;24.93;68.19;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 01:30;24.62;70.94;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 02:00;24.54;69.73;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 02:30;24.47;50.14;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 03:00;23.91;58.93;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 03:30;23.80;59.81;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 04:00;23.78;60.87;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 04:30;23.72;63.26;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 05:00;23.56;60.87;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 05:30;23.51;56.92;15.64;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 06:00;23.88;51.38;43.89;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 06:30;24.74;47.03;164.54;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 07:00;26.67;52.71;261.30;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 07:30;28.00;56.71;365.99;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 08:00;28.29;58.07;473.36;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 08:30;29.25;54.52;575.29;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 09:00;29.75;51.50;671.39;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 09:30;30.26;48.26;757.59;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 10:00;31.19;42.00;834.29;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 10:30;30.95;40.68;896.84;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 11:00;30.59;42.08;943.09;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 11:30;30.73;43.89;974.38;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 12:00;29.75;62.60;987.36;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 12:30;30.06;63.93;983.78;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 13:00;30.31;62.16;963.51;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 13:30;30.21;63.57;927.66;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 14:00;30.05;65.74;880.96;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 14:30;30.41;60.28;790.68;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 15:00;30.05;60.14;379.54;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 15:30;30.31;58.36;580.47;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 16:00;30.55;57.28;533.51;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 16:30;29.93;59.55;442.96;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 17:00;29.73;59.89;335.25;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 17:30;29.51;61.69;211.34;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 18:00;29.00;63.60;114.83;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 18:30;28.65;64.35;38.11;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 19:00;28.32;64.46;8.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 19:30;28.07;64.49;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 20:00;27.84;64.65;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 20:30;27.81;61.54;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 21:00;27.95;54.68;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 21:30;28.34;45.11;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 22:00;28.14;48.35;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 22:30;28.05;48.89;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;02/08/2024 23:00;27.62;53.88;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;02/08/2024 23:30;27.63;53.36;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 00:00;27.47;54.57;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 00:30;27.20;52.90;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 01:00;27.15;50.78;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 01:30;26.88;54.50;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 02:00;26.57;50.62;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 02:30;26.52;47.30;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 03:00;26.26;44.93;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 03:30;25.90;42.99;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 04:00;25.48;48.50;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 04:30;25.39;46.20;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 05:00;25.27;44.04;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 05:30;25.01;46.66;14.08;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 06:00;25.11;47.98;48.43;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 06:30;25.71;57.37;174.37;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 07:00;27.26;54.78;256.74;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 07:30;27.87;57.24;396.37;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 08:00;28.50;53.00;420.41;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 08:30;29.00;53.95;525.80;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 09:00;31.09;43.33;680.01;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 09:30;31.89;44.08;752.66;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 10:00;31.30;48.83;820.54;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 10:30;32.22;40.85;881.25;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 11:00;32.25;40.27;931.49;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 11:30;32.36;40.47;962.40;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 12:00;32.88;39.69;975.95;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 12:30;32.44;48.42;971.17;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 13:00;31.41;49.19;963.88;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 13:30;32.79;40.09;928.15;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 14:00;33.56;39.03;856.21;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 14:30;32.22;47.13;783.02;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 15:00;32.42;48.34;713.44;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 15:30;31.77;57.17;396.71;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 16:00;30.95;56.13;230.55;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 16:30;31.22;50.13;222.75;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 17:00;31.75;43.30;239.48;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 17:30;32.34;42.65;82.34;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 18:00;30.44;59.80;45.22;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 18:30;29.74;62.13;18.29;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 19:00;29.70;58.34;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 19:30;30.10;47.47;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 20:00;29.55;46.26;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 20:30;28.47;47.27;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 21:00;28.07;50.43;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 21:30;27.92;47.68;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 22:00;27.14;52.29;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 22:30;27.07;54.41;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;03/08/2024 23:00;26.96;58.99;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;03/08/2024 23:30;26.99;60.55;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 00:00;26.85;59.63;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 00:30;26.90;59.83;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 01:00;26.93;64.11;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 01:30;26.58;66.72;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 02:00;25.87;69.07;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 02:30;25.46;66.78;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 03:00;25.42;65.37;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 03:30;25.54;64.89;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 04:00;25.60;66.71;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 04:30;25.58;69.24;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 05:00;25.34;70.64;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 05:30;25.28;71.44;15.10;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 06:00;24.92;73.18;49.56;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 06:30;25.03;74.05;159.63;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 07:00;26.31;71.49;256.69;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 07:30;27.37;66.81;362.85;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 08:00;28.06;63.68;463.97;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 08:30;29.11;58.81;563.93;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 09:00;30.68;49.24;654.66;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 09:30;31.85;40.94;742.87;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 10:00;32.98;39.36;821.81;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 10:30;33.82;36.33;897.33;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 11:00;33.84;35.47;944.84;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 11:30;34.40;36.35;924.14;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 12:00;35.45;32.16;998.24;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 12:30;35.59;32.94;831.24;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 13:00;35.67;31.61;986.56;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 13:30;36.04;33.74;939.28;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 14:00;34.80;41.61;912.61;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 14:30;32.72;45.18;737.90;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 15:00;33.41;39.90;827.40;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 15:30;34.95;36.54;530.05;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 16:00;34.78;33.73;424.73;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 16:30;33.04;40.38;75.47;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 17:00;30.05;58.92;43.14;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 17:30;28.12;61.30;12.36;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 18:00;27.00;65.79;0.00;0.80
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 18:30;25.06;70.92;0.00;2.40
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 19:00;24.66;77.14;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 19:30;25.41;73.77;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 20:00;25.36;77.75;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 20:30;25.47;78.91;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 21:00;26.01;76.76;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 21:30;26.79;67.20;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 22:00;27.21;60.99;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 22:30;26.31;70.28;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/08/2024 23:00;25.40;74.56;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/08/2024 23:30;24.89;75.23;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 00:00;25.01;73.67;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 00:30;25.32;70.60;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 01:00;25.49;69.73;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 01:30;25.47;68.37;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 02:00;25.34;69.68;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 02:30;24.84;71.67;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 03:00;24.08;74.86;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 03:30;24.19;73.90;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 04:00;23.97;73.45;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 04:30;23.75;73.07;0.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 05:00;23.40;75.73;0.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 05:30;23.41;76.45;12.36;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 06:00;23.77;74.98;49.28;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 06:30;24.47;71.06;179.21;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 07:00;25.45;66.83;278.35;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 07:30;26.34;65.38;381.85;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 08:00;27.45;61.62;483.94;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 08:30;28.44;58.84;582.57;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 09:00;28.71;58.71;675.72;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 09:30;29.38;57.08;764.48;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 10:00;30.00;56.19;863.03;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 10:30;30.91;50.20;883.05;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 11:00;31.27;48.53;601.75;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 11:30;32.76;42.98;856.38;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 12:00;33.84;37.53;434.48;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 12:30;32.87;43.04;597.83;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 13:00;34.53;36.50;965.77;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 13:30;34.15;37.10;664.86;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/08/2024 14:00;34.37;35.15;844.49;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/08/2024 14:30;34.27;34.54;879.65;0.00
